Name,Phy,EFN
Solenopsis ilinei,Solenopsis_ilinei,0
Solenopsis interrupta,Solenopsis_interrupta,0
Solenopsis japonica,Solenopsis_japonica,0
Solenopsis juliae,Solenopsis_juliae,0
Solenopsis kochi,Solenopsis_kochi,0
Solenopsis krockowi,Solenopsis_krockowi,0
Solenopsis laeviceps,Solenopsis_laeviceps,0
Solenopsis latastei,Solenopsis_latastei,0
Solenopsis latro,Solenopsis_latro,0
Solenopsis leptanilloides,Solenopsis_leptanilloides,0
Solenopsis maboya,Solenopsis_maboya,0
Solenopsis macdonaghi,Solenopsis_macdonaghi,0
Solenopsis megergates,Solenopsis_megergates,0
Solenopsis molesta,Solenopsis_molesta,0
Solenopsis nitens,Solenopsis_nitens,0
Solenopsis occipitalis,Solenopsis_occipitalis,0
Solenopsis papuana,Solenopsis_papuana,0
Solenopsis parva,Solenopsis_parva,0
Solenopsis patagonica,Solenopsis_patagonica,0
Solenopsis phoretica,Solenopsis_phoretica,0
Solenopsis picea,Solenopsis_picea,0
Solenopsis pollux,Solenopsis_pollux,0
Solenopsis punctaticeps,Solenopsis_punctaticeps,0
Solenopsis quinquecuspis,Solenopsis_quinquecuspis,0
Solenopsis saudiensis,Solenopsis_saudiensis,0
Solenopsis substituta,Solenopsis_substituta,0
Solenopsis subterranea,Solenopsis_subterranea,0
Solenopsis sumara,Solenopsis_sumara,0
Solenopsis terricola,Solenopsis_terricola,0
Solenopsis tetracantha,Solenopsis_tetracantha,0
Solenopsis texana,Solenopsis_texana,0
Solenopsis virulens,Solenopsis_virulens,0
Solenopsis wasmannii,Solenopsis_wasmannii,0
Sphinctomyrmex stali,Sphinctomyrmex_stali,0
Stegomyrmex bensoni,Stegomyrmex_bensoni,0
Stegomyrmex manni,Stegomyrmex_manni,0
Stegomyrmex vizottoi,Stegomyrmex_vizottoi,0
Stenamma alas,Stenamma_alas,0
Stenamma brevicorne,Stenamma_brevicorne,0
Stenamma debile,Stenamma_debile,0
Stenamma diecki,Stenamma_diecki,0
Stenamma expolitum,Stenamma_expolitum,0
Stenamma impar,Stenamma_impar,0
Stenamma jhitingriense,Stenamma_jhitingriense,0
Stenamma kashmirense,Stenamma_kashmirense,0
Stenamma nipponense,Stenamma_nipponense,0
Stenamma owstoni,Stenamma_owstoni,0
Stenamma petiolatum,Stenamma_petiolatum,0
Stenamma punctiventre,Stenamma_punctiventre,0
Stenamma sardoum,Stenamma_sardoum,0
Stenamma snellingi,Stenamma_snellingi,0
Stenamma striatulum,Stenamma_striatulum,0
Stenamma ussuriense,Stenamma_ussuriense,0
Stenamma westwoodii,Stenamma_westwoodii,0
Stenamma wilsoni,Stenamma_wilsoni,0
Stereomyrmex horni,Stereomyrmex_horni,0
Stigmacros foreli,Stigmacros_foreli,0
Stigmatomma awa,Stigmatomma_awa,0
Stigmatomma cleae,Stigmatomma_cleae,0
Stigmatomma emeryi,Stigmatomma_emeryi,0
Stigmatomma gingivale,Stigmatomma_gingivale,0
Stigmatomma mystriops,Stigmatomma_mystriops,0
Stigmatomma pallipes,Stigmatomma_pallipes,0
Streblognathus aethiopicus,Streblognathus_aethiopicus,0
Streblognathus peetersi,Streblognathus_peetersi,0
Strongylognathus afer,Strongylognathus_afer,0
Strongylognathus alpinus,Strongylognathus_alpinus,0
Strongylognathus arnoldii,Strongylognathus_arnoldii,0
Strongylognathus caeciliae,Strongylognathus_caeciliae,0
Strongylognathus huberi,Strongylognathus_huberi,0
Strongylognathus kervillei,Strongylognathus_kervillei,0
Strongylognathus kratochvili,Strongylognathus_kratochvili,0
Strongylognathus pisarskii,Strongylognathus_pisarskii,0
Strongylognathus silvestrii,Strongylognathus_silvestrii,0
Strongylognathus testaceus,Strongylognathus_testaceus,0
Strumigenys acarai,Strumigenys_acarai,0
Strumigenys aduncomala,Strumigenys_aduncomala,0
Strumigenys aequinoctialis,Strumigenys_aequinoctialis,0
Strumigenys alessandrae,Strumigenys_alessandrae,0
Strumigenys angulata,Strumigenys_angulata,0
Strumigenys anthocera,Strumigenys_anthocera,0
Strumigenys argiola,Strumigenys_argiola,0
Strumigenys assamensis,Strumigenys_assamensis,0
Strumigenys azteca,Strumigenys_azteca,0
Strumigenys bartolozzii,Strumigenys_bartolozzii,0
Strumigenys baudueri,Strumigenys_baudueri,0
Strumigenys benten,Strumigenys_benten,0
Strumigenys boneti,Strumigenys_boneti,0
Strumigenys buddhista,Strumigenys_buddhista,0
Strumigenys buleru,Strumigenys_buleru,0
Strumigenys cacaoensis,Strumigenys_cacaoensis,0
Strumigenys canina,Strumigenys_canina,0
Strumigenys caniophanoides,Strumigenys_caniophanoides,0
Strumigenys choii,Strumigenys_choii,0
Strumigenys consanii,Strumigenys_consanii,0
Strumigenys cosmostela,Strumigenys_cosmostela,0
Strumigenys decollata,Strumigenys_decollata,0
Strumigenys ecliptacoca,Strumigenys_ecliptacoca,0
Strumigenys eggersi,Strumigenys_eggersi,0
Strumigenys elongata,Strumigenys_elongata,0
Strumigenys emeryi,Strumigenys_emeryi,0
Strumigenys emiliae,Strumigenys_emiliae,0
Strumigenys emmae,Strumigenys_emmae,0
Strumigenys esrossi,Strumigenys_esrossi,0
Strumigenys exiguaevitae,Strumigenys_exiguaevitae,0
Strumigenys formosensis,Strumigenys_formosensis,0
Strumigenys godeffroyi,Strumigenys_godeffroyi,0
Strumigenys gundlachi,Strumigenys_gundlachi,0
Strumigenys havilandi,Strumigenys_havilandi,0
Strumigenys hexamera,Strumigenys_hexamera,0
Strumigenys hindenburgi,Strumigenys_hindenburgi,0
Strumigenys hindu,Strumigenys_hindu,0
Strumigenys hispida,Strumigenys_hispida,0
Strumigenys humata,Strumigenys_humata,0
Strumigenys infidelis,Strumigenys_infidelis,0
Strumigenys interfectiva,Strumigenys_interfectiva,0
Strumigenys kumadori,Strumigenys_kumadori,0
Strumigenys lacacoca,Strumigenys_lacacoca,0
Strumigenys lacunosa,Strumigenys_lacunosa,0
Strumigenys lewisi,Strumigenys_lewisi,0
Strumigenys lichiaensis,Strumigenys_lichiaensis,0
Strumigenys liukueiensis,Strumigenys_liukueiensis,0
Strumigenys longimala,Strumigenys_longimala,0
Strumigenys loriae,Strumigenys_loriae,0
Strumigenys louisianae,Strumigenys_louisianae,0
Strumigenys ludia,Strumigenys_ludia,0
Strumigenys margaritae,Strumigenys_margaritae,0
Strumigenys marginiventris,Strumigenys_marginiventris,0
Strumigenys maxillaris,Strumigenys_maxillaris,0
Strumigenys membranifera,Strumigenys_membranifera,0
Strumigenys minutula,Strumigenys_minutula,0
Strumigenys mumfordi,Strumigenys_mumfordi,0
Strumigenys mutica,Strumigenys_mutica,0
Strumigenys nageli,Strumigenys_nageli,0
Strumigenys nanzanensis,Strumigenys_nanzanensis,0
Strumigenys nepalensis,Strumigenys_nepalensis,0
Strumigenys nevermanni,Strumigenys_nevermanni,0
Strumigenys nubila,Strumigenys_nubila,0
Strumigenys onorei,Strumigenys_onorei,0
Strumigenys pallestes,Strumigenys_pallestes,0
Strumigenys pariensis,Strumigenys_pariensis,0
Strumigenys pergandei,Strumigenys_pergandei,0
Strumigenys perplexa,Strumigenys_perplexa,0
Strumigenys phytibia,Strumigenys_phytibia,0
Strumigenys pilosa,Strumigenys_pilosa,0
Strumigenys planeti,Strumigenys_planeti,0
Strumigenys precava,Strumigenys_precava,0
Strumigenys rogeri,Strumigenys_rogeri,0
Strumigenys rotogenys,Strumigenys_rotogenys,0
Strumigenys royi,Strumigenys_royi,0
Strumigenys rufobrunea,Strumigenys_rufobrunea,0
Strumigenys saliens,Strumigenys_saliens,0
Strumigenys silvestrii,Strumigenys_silvestrii,0
Strumigenys solifontis,Strumigenys_solifontis,0
Strumigenys spathula,Strumigenys_spathula,0
Strumigenys subedentata,Strumigenys_subedentata,0
Strumigenys tachirensis,Strumigenys_tachirensis,0
Strumigenys tenuipilis,Strumigenys_tenuipilis,0
Strumigenys trada,Strumigenys_trada,0
Strumigenys trieces,Strumigenys_trieces,0
Strumigenys uichancoi,Strumigenys_uichancoi,0
Strumigenys ursulus,Strumigenys_ursulus,0
Strumigenys usbensis,Strumigenys_usbensis,0
Strumigenys veddha,Strumigenys_veddha,0
Strumigenys waiwai,Strumigenys_waiwai,0
Strumigenys wheeleriana,Strumigenys_wheeleriana,0
Strumigenys wilsoniana,Strumigenys_wilsoniana,0
Strumigenys xenos,Strumigenys_xenos,0
Strumigenys zakharovi,Strumigenys_zakharovi,0
Talaridris mandibularis,Talaridris_mandibularis,0
Tapinoma aberrans,Tapinoma_aberrans,0
Tapinoma antarcticum,Tapinoma_antarcticum,0
Tapinoma dimmocki,Tapinoma_dimmocki,0
Tapinoma geei,Tapinoma_geei,0
Tapinoma himalaica,Tapinoma_himalaica,0
Tapinoma indicum,Tapinoma_indicum,0
Tapinoma israele,Tapinoma_israele,0
Tapinoma karavaievi,Tapinoma_karavaievi,0
Tapinoma kinburni,Tapinoma_kinburni,0
Tapinoma luteum,Tapinoma_luteum,0
Tapinoma madeirense,Tapinoma_madeirense,0
Tapinoma minor,Tapinoma_minor,0
Tapinoma minutum,Tapinoma_minutum,0
Tapinoma nigerrimum,Tapinoma_nigerrimum,0
Tapinoma panamense,Tapinoma_panamense,0
Tapinoma pygmaeum,Tapinoma_pygmaeum,0
Tapinoma schreiberi,Tapinoma_schreiberi,0
Tapinoma simrothi,Tapinoma_simrothi,0
Tapinoma subboreale,Tapinoma_subboreale,0
Tapinoma subtile,Tapinoma_subtile,0
Tapinoma wilsoni,Tapinoma_wilsoni,0
Tatuidris tatusia,Tatuidris_tatusia,0
Technomyrmex antennus,Technomyrmex_antennus,0
Technomyrmex bicolor,Technomyrmex_bicolor,0
Technomyrmex briani,Technomyrmex_briani,0
Technomyrmex brunneus,Technomyrmex_brunneus,0
Technomyrmex butteli,Technomyrmex_butteli,0
Technomyrmex detorquens,Technomyrmex_detorquens,0
Technomyrmex difficilis,Technomyrmex_difficilis,0
Technomyrmex elatior,Technomyrmex_elatior,0
Technomyrmex fulvus,Technomyrmex_fulvus,0
Technomyrmex jocosus,Technomyrmex_jocosus,0
Technomyrmex modiglianii,Technomyrmex_modiglianii,0
Technomyrmex montaseri,Technomyrmex_montaseri,0
Technomyrmex sundaicus,Technomyrmex_sundaicus,0
Technomyrmex vexatus,Technomyrmex_vexatus,0
Technomyrmex vitiensis,Technomyrmex_vitiensis,0
Technomyrmex voeltzkowi,Technomyrmex_voeltzkowi,0
Technomyrmex wheeleri,Technomyrmex_wheeleri,0
Temnothorax affinis,Temnothorax_affinis,0
Temnothorax albipennis,Temnothorax_albipennis,0
Temnothorax algiricus,Temnothorax_algiricus,0
Temnothorax allardycei,Temnothorax_allardycei,0
Temnothorax ambiguus,Temnothorax_ambiguus,0
Temnothorax andrei,Temnothorax_andrei,0
Temnothorax arenarius,Temnothorax_arenarius,0
Temnothorax aveli,Temnothorax_aveli,0
Temnothorax bimbache,Temnothorax_bimbache,0
Temnothorax blascoi,Temnothorax_blascoi,0
Temnothorax bradleyi,Temnothorax_bradleyi,0
Temnothorax bulgaricus,Temnothorax_bulgaricus,0
Temnothorax clypeatus,Temnothorax_clypeatus,0
Temnothorax corticalis,Temnothorax_corticalis,0
Temnothorax crassispinus,Temnothorax_crassispinus,0
Temnothorax cuneinodis,Temnothorax_cuneinodis,0
Temnothorax curtulus,Temnothorax_curtulus,0
Temnothorax curvispinosus,Temnothorax_curvispinosus,0
Temnothorax duloticus,Temnothorax_duloticus,0
Temnothorax exilis,Temnothorax_exilis,0
Temnothorax flavicornis,Temnothorax_flavicornis,0
Temnothorax graecus,Temnothorax_graecus,0
Temnothorax gredosi,Temnothorax_gredosi,0
Temnothorax himachalensis,Temnothorax_himachalensis,0
Temnothorax interruptus,Temnothorax_interruptus,0
Temnothorax italicus,Temnothorax_italicus,0
Temnothorax jailensis,Temnothorax_jailensis,0
Temnothorax kashmirensis,Temnothorax_kashmirensis,0
Temnothorax kraussei,Temnothorax_kraussei,0
Temnothorax lichtensteini,Temnothorax_lichtensteini,0
Temnothorax lindae,Temnothorax_lindae,0
Temnothorax longispinosus,Temnothorax_longispinosus,0
Temnothorax luteus,Temnothorax_luteus,0
Temnothorax mariposa,Temnothorax_mariposa,0
Temnothorax maryanae,Temnothorax_maryanae,0
Temnothorax mekira,Temnothorax_mekira,0
Temnothorax melinus,Temnothorax_melinus,0
Temnothorax microreticulatus,Temnothorax_microreticulatus,0
Temnothorax minutissimus,Temnothorax_minutissimus,0
Temnothorax mortoni,Temnothorax_mortoni,0
Temnothorax nadigi,Temnothorax_nadigi,0
Temnothorax nevadensis,Temnothorax_nevadensis,0
Temnothorax niger,Temnothorax_niger,0
Temnothorax nigriceps,Temnothorax_nigriceps,0
Temnothorax nigritus,Temnothorax_nigritus,0
Temnothorax nitens,Temnothorax_nitens,0
Temnothorax nylanderi,Temnothorax_nylanderi,0
Temnothorax ocellatus,Temnothorax_ocellatus,0
Temnothorax pardoi,Temnothorax_pardoi,0
Temnothorax parvulus,Temnothorax_parvulus,0
Temnothorax pergandei,Temnothorax_pergandei,0
Temnothorax pilagens,Temnothorax_pilagens,0
Temnothorax rabaudi,Temnothorax_rabaudi,0
Temnothorax racovitzai,Temnothorax_racovitzai,0
Temnothorax recedens,Temnothorax_recedens,0
Temnothorax rottenbergii,Temnothorax_rottenbergii,0
Temnothorax rudis,Temnothorax_rudis,0
Temnothorax rugatulus,Temnothorax_rugatulus,0
Temnothorax saxonicus,Temnothorax_saxonicus,0
Temnothorax schmittii,Temnothorax_schmittii,0
Temnothorax semenovi,Temnothorax_semenovi,0
Temnothorax semiruber,Temnothorax_semiruber,0
Temnothorax smithi,Temnothorax_smithi,0
Temnothorax sordidulus,Temnothorax_sordidulus,0
Temnothorax specularis,Temnothorax_specularis,0
Temnothorax striatulus,Temnothorax_striatulus,0
Temnothorax terrigena,Temnothorax_terrigena,0
Temnothorax texanus,Temnothorax_texanus,0
Temnothorax tuberum,Temnothorax_tuberum,0
Temnothorax turcicus,Temnothorax_turcicus,0
Temnothorax tyndalei,Temnothorax_tyndalei,0
Temnothorax wollastoni,Temnothorax_wollastoni,0
Tetramorium adamsi,Tetramorium_adamsi,0
Tetramorium aegeum,Tetramorium_aegeum,0
Tetramorium aherni,Tetramorium_aherni,0
Tetramorium akengense,Tetramorium_akengense,0
Tetramorium ala,Tetramorium_ala,0
Tetramorium alpestre,Tetramorium_alpestre,0
Tetramorium amalae,Tetramorium_amalae,0
Tetramorium ambanizana,Tetramorium_ambanizana,0
Tetramorium andohahela,Tetramorium_andohahela,0
Tetramorium andrei,Tetramorium_andrei,0
Tetramorium argentirubrum,Tetramorium_argentirubrum,0
Tetramorium armatum,Tetramorium_armatum,0
Tetramorium avaratra,Tetramorium_avaratra,0
Tetramorium avium,Tetramorium_avium,0
Tetramorium barryi,Tetramorium_barryi,0
Tetramorium bendai,Tetramorium_bendai,0
Tetramorium bessonii,Tetramorium_bessonii,0
Tetramorium bevisi,Tetramorium_bevisi,0
Tetramorium bicolorum,Tetramorium_bicolorum,0
Tetramorium biskrense,Tetramorium_biskrense,0
Tetramorium boehmei,Tetramorium_boehmei,0
Tetramorium boltoni,Tetramorium_boltoni,0
Tetramorium brevicorne,Tetramorium_brevicorne,0
Tetramorium browni,Tetramorium_browni,0
Tetramorium caespitum,Tetramorium_caespitum,0
Tetramorium caldarium,Tetramorium_caldarium,0
Tetramorium camerunense,Tetramorium_camerunense,0
Tetramorium chefketi,Tetramorium_chefketi,0
Tetramorium christiei,Tetramorium_christiei,0
Tetramorium debilis,Tetramorium_debilis,0
Tetramorium densopilosum,Tetramorium_densopilosum,0
Tetramorium depressiceps,Tetramorium_depressiceps,0
Tetramorium depressum,Tetramorium_depressum,0
Tetramorium diomedeum,Tetramorium_diomedeum,0
Tetramorium edouardi,Tetramorium_edouardi,0
Tetramorium electrum,Tetramorium_electrum,0
Tetramorium elf,Tetramorium_elf,0
Tetramorium erectum,Tetramorium_erectum,0
Tetramorium ericae,Tetramorium_ericae,0
Tetramorium exasperatum,Tetramorium_exasperatum,0
Tetramorium exile,Tetramorium_exile,0
Tetramorium ferox,Tetramorium_ferox,0
Tetramorium flagellatum,Tetramorium_flagellatum,0
Tetramorium forte,Tetramorium_forte,0
Tetramorium frigidum,Tetramorium_frigidum,0
Tetramorium grassii,Tetramorium_grassii,0
Tetramorium guineense,Tetramorium_guineense,0
Tetramorium hasinae,Tetramorium_hasinae,0
Tetramorium hippocratis,Tetramorium_hippocratis,0
Tetramorium hirsutum,Tetramorium_hirsutum,0
Tetramorium hungaricum,Tetramorium_hungaricum,0
Tetramorium impurum,Tetramorium_impurum,0
Tetramorium incruentatum,Tetramorium_incruentatum,0
Tetramorium indocile,Tetramorium_indocile,0
Tetramorium indosinense,Tetramorium_indosinense,0
Tetramorium insolens,Tetramorium_insolens,0
Tetramorium intermedium,Tetramorium_intermedium,0
Tetramorium isectum,Tetramorium_isectum,0
Tetramorium isoelectrum,Tetramorium_isoelectrum,0
Tetramorium jacoti,Tetramorium_jacoti,0
Tetramorium jedi,Tetramorium_jedi,0
Tetramorium kakamega,Tetramorium_kakamega,0
Tetramorium kheperra,Tetramorium_kheperra,0
Tetramorium kieti,Tetramorium_kieti,0
Tetramorium kraepelini,Tetramorium_kraepelini,0
Tetramorium lanuginosum,Tetramorium_lanuginosum,0
Tetramorium latinode,Tetramorium_latinode,0
Tetramorium latreillei,Tetramorium_latreillei,0
Tetramorium lucayanum,Tetramorium_lucayanum,0
Tetramorium lucidulum,Tetramorium_lucidulum,0
Tetramorium lucyae,Tetramorium_lucyae,0
Tetramorium mai,Tetramorium_mai,0
Tetramorium manni,Tetramorium_manni,0
Tetramorium marginatum,Tetramorium_marginatum,0
Tetramorium marojejy,Tetramorium_marojejy,0
Tetramorium melleum,Tetramorium_melleum,0
Tetramorium meridionale,Tetramorium_meridionale,0
Tetramorium mkomazi,Tetramorium_mkomazi,0
Tetramorium moravicum,Tetramorium_moravicum,0
Tetramorium mpala,Tetramorium_mpala,0
Tetramorium mutatum,Tetramorium_mutatum,0
Tetramorium naganum,Tetramorium_naganum,0
Tetramorium nazgul,Tetramorium_nazgul,0
Tetramorium nify,Tetramorium_nify,0
Tetramorium nipponense,Tetramorium_nipponense,0
Tetramorium noeli,Tetramorium_noeli,0
Tetramorium notomelanum,Tetramorium_notomelanum,0
Tetramorium pacificum,Tetramorium_pacificum,0
Tetramorium pelagium,Tetramorium_pelagium,0
Tetramorium philippwagneri,Tetramorium_philippwagneri,0
Tetramorium pilosum,Tetramorium_pilosum,0
Tetramorium pleganon,Tetramorium_pleganon,0
Tetramorium polymorphum,Tetramorium_polymorphum,0
Tetramorium punicum,Tetramorium_punicum,0
Tetramorium renae,Tetramorium_renae,0
Tetramorium robertsoni,Tetramorium_robertsoni,0
Tetramorium rubrum,Tetramorium_rubrum,0
Tetramorium sabatra,Tetramorium_sabatra,0
Tetramorium salwae,Tetramorium_salwae,0
Tetramorium saudicum,Tetramorium_saudicum,0
Tetramorium schmidti,Tetramorium_schmidti,0
Tetramorium securis,Tetramorium_securis,0
Tetramorium semilaeve,Tetramorium_semilaeve,0
Tetramorium sericeiventre,Tetramorium_sericeiventre,0
Tetramorium setigerum,Tetramorium_setigerum,0
Tetramorium shirlae,Tetramorium_shirlae,0
Tetramorium signatum,Tetramorium_signatum,0
Tetramorium simillimum,Tetramorium_simillimum,0
Tetramorium singletonae,Tetramorium_singletonae,0
Tetramorium smaug,Tetramorium_smaug,0
Tetramorium snellingi,Tetramorium_snellingi,0
Tetramorium spinosum,Tetramorium_spinosum,0
Tetramorium squaminode,Tetramorium_squaminode,0
Tetramorium striativentre,Tetramorium_striativentre,0
Tetramorium sulcinode,Tetramorium_sulcinode,0
Tetramorium surrogatum,Tetramorium_surrogatum,0
Tetramorium susannae,Tetramorium_susannae,0
Tetramorium tabarum,Tetramorium_tabarum,0
Tetramorium tanaense,Tetramorium_tanaense,0
Tetramorium tenuicrine,Tetramorium_tenuicrine,0
Tetramorium termitobium,Tetramorium_termitobium,0
Tetramorium tonganum,Tetramorium_tonganum,0
Tetramorium tortuosum,Tetramorium_tortuosum,0
Tetramorium triangulatum,Tetramorium_triangulatum,0
Tetramorium trirugosum,Tetramorium_trirugosum,0
Tetramorium voasary,Tetramorium_voasary,0
Tetramorium weitzeckeri,Tetramorium_weitzeckeri,0
Tetraponera aethiops,Tetraponera_aethiops,0
Tetraponera aitkenii,Tetraponera_aitkenii,0
Tetraponera allaborans,Tetraponera_allaborans,0
Tetraponera ambigua,Tetraponera_ambigua,0
Tetraponera angustata,Tetraponera_angustata,0
Tetraponera anthracina,Tetraponera_anthracina,0
Tetraponera attenuata,Tetraponera_attenuata,0
Tetraponera binghami,Tetraponera_binghami,0
Tetraponera latifrons,Tetraponera_latifrons,0
Tetraponera longinoda,Tetraponera_longinoda,0
Tetraponera microcarpa,Tetraponera_microcarpa,0
Tetraponera natalensis,Tetraponera_natalensis,0
Tetraponera nigra,Tetraponera_nigra,0
Tetraponera penzigi,Tetraponera_penzigi,0
Tetraponera periyarensis,Tetraponera_periyarensis,0
Tetraponera pilosa,Tetraponera_pilosa,0
Tetraponera punctulata,Tetraponera_punctulata,0
Tetraponera rufonigra,Tetraponera_rufonigra,0
Tetraponera tessmanni,Tetraponera_tessmanni,0
Thaumatomyrmex atrox,Thaumatomyrmex_atrox,0
Thaumatomyrmex bariay,Thaumatomyrmex_bariay,0
Thaumatomyrmex contumax,Thaumatomyrmex_contumax,0
Thaumatomyrmex ferox,Thaumatomyrmex_ferox,0
Thaumatomyrmex mandibularis,Thaumatomyrmex_mandibularis,0
Thaumatomyrmex mutilatus,Thaumatomyrmex_mutilatus,0
Thaumatomyrmex nageli,Thaumatomyrmex_nageli,0
Thaumatomyrmex paludis,Thaumatomyrmex_paludis,0
Thaumatomyrmex soesilae,Thaumatomyrmex_soesilae,0
Trachymyrmex arizonensis,Trachymyrmex_arizonensis,0
Trachymyrmex atlanticus,Trachymyrmex_atlanticus,0
Trachymyrmex bugnioni,Trachymyrmex_bugnioni,0
Trachymyrmex carinatus,Trachymyrmex_carinatus,0
Trachymyrmex compactus,Trachymyrmex_compactus,0
Trachymyrmex cornetzi,Trachymyrmex_cornetzi,0
Trachymyrmex dichrous,Trachymyrmex_dichrous,0
Trachymyrmex haytianus,Trachymyrmex_haytianus,0
Trachymyrmex holmgreni,Trachymyrmex_holmgreni,0
Trachymyrmex iheringi,Trachymyrmex_iheringi,0
Trachymyrmex isthmicus,Trachymyrmex_isthmicus,0
Trachymyrmex ixyodus,Trachymyrmex_ixyodus,0
Trachymyrmex jamaicensis,Trachymyrmex_jamaicensis,0
Trachymyrmex kempfi,Trachymyrmex_kempfi,0
Trachymyrmex nogalensis,Trachymyrmex_nogalensis,0
Trachymyrmex relictus,Trachymyrmex_relictus,0
Trachymyrmex ruthae,Trachymyrmex_ruthae,0
Trachymyrmex septentrionalis,Trachymyrmex_septentrionalis,0
Trachymyrmex sharpii,Trachymyrmex_sharpii,0
Trachymyrmex smithi,Trachymyrmex_smithi,0
Trachymyrmex turrifex,Trachymyrmex_turrifex,0
Trachymyrmex zeteki,Trachymyrmex_zeteki,0
Tranopelta amblyops,Tranopelta_amblyops,0
Tranopelta gilva,Tranopelta_gilva,0
Tranopelta heyeri,Tranopelta_heyeri,0
Tranopelta subterranea,Tranopelta_subterranea,0
Tropidomyrmex elianae,Tropidomyrmex_elianae,0
Turneria frenchi,Turneria_frenchi,0
Typhlomyrmex bruchi,Typhlomyrmex_bruchi,0
Typhlomyrmex meire,Typhlomyrmex_meire,0
Typhlomyrmex prolatus,Typhlomyrmex_prolatus,0
Typhlomyrmex rogenhoferi,Typhlomyrmex_rogenhoferi,0
Tyrannomyrmex legatus,Tyrannomyrmex_legatus,0
Tyrannomyrmex rex,Tyrannomyrmex_rex,0
Veromessor andrei,Veromessor_andrei,0
Veromessor lobognathus,Veromessor_lobognathus,0
Veromessor pergandei,Veromessor_pergandei,0
Veromessor smithi,Veromessor_smithi,0
Vollenhovia amamiana,Vollenhovia_amamiana,0
Vollenhovia benzai,Vollenhovia_benzai,0
Vollenhovia brevicornis,Vollenhovia_brevicornis,0
Vollenhovia emeryi,Vollenhovia_emeryi,0
Vollenhovia escherichi,Vollenhovia_escherichi,0
Vollenhovia gastropunctata,Vollenhovia_gastropunctata,0
Vollenhovia kaselela,Vollenhovia_kaselela,0
Vollenhovia lucimandibula,Vollenhovia_lucimandibula,0
Vollenhovia nipponica,Vollenhovia_nipponica,0
Vollenhovia novobritainae,Vollenhovia_novobritainae,0
Vollenhovia oblonga,Vollenhovia_oblonga,0
Vollenhovia okinawana,Vollenhovia_okinawana,0
Vollenhovia pwidikidika,Vollenhovia_pwidikidika,0
Vollenhovia pyrrhoria,Vollenhovia_pyrrhoria,0
Vollenhovia sakishimana,Vollenhovia_sakishimana,0
Vollenhovia samoensis,Vollenhovia_samoensis,0
Vollenhovia yambaru,Vollenhovia_yambaru,0
Vombisidris humboldticola,Vombisidris_humboldticola,0
Vombisidris jacobsoni,Vombisidris_jacobsoni,0
Vombisidris occidua,Vombisidris_occidua,0
Vombisidris philippina,Vombisidris_philippina,0
Wasmannia rochai,Wasmannia_rochai,0
Wasmannia sulcaticeps,Wasmannia_sulcaticeps,0
Wasmannia villosa,Wasmannia_villosa,0
Wasmannia williamsoni,Wasmannia_williamsoni,0
Xenomyrmex floridanus,Xenomyrmex_floridanus,0
Yavnella argamani,Yavnella_argamani,0
Yavnella indica,Yavnella_indica,0
Zatania albimaculata,Zatania_albimaculata,0
Zatania cisipa,Zatania_cisipa,0
Zatania gibberosa,Zatania_gibberosa,0
Zatania gloriosa,Zatania_gloriosa,0
Zatania karstica,Zatania_karstica,0
